,id_column,annotate_text,label,annotated_at
0,6948,<b>Raw:</b> Have time that I just work for the sake of working...Yung dq alam Anong purpose .keep striving Kasi I know one day...all of this will paids off ..<br><b>Clean</b>: have time that i just work for the sake of working yung dq alam anong purpose keep striving kasi i know one day all of this will paids off,code-switched,2022-11-18 12:28:22
1,14215,"<b>Raw:</b> Good MEWning to this person who makes me the happiest when I'm sad. ILY more and more 🤟😘

#OurTime by #MewSuppasit 
@MSuppasit #มิวศุภศิษฏ์ 

©️📸 https://t.co/K8YGWp3azG<br><b>Clean</b>: good mewning to this person who makes me the happiest when im sad ily more and more by",non_standard_english,2022-11-18 12:28:27
2,21662,"<b>Raw:</b> StarMagicBeyondTheStars happening at Kings Theater, Brooklyn NY this Saturday, August 6!  https://t.co/14jNbynLzI https://t.co/8j4WMVXPFd
NYBeyondTheStars EDWARD

#EdwardBarber @Barber_Edward_ 
@iamrainlouise<br><b>Clean</b>: starmagicbeyondthestars happening at kings theater brooklyn ny this saturday august 6 nybeyondthestars edward",full_standard_english,2022-11-18 12:28:35
3,6760,"<b>Raw:</b> Please go vot for L,he currently rank#2 let make him rank#1 again<br><b>Clean</b>: please go vot for lhe currently rank let make him rank again",non_standard_english,2022-11-18 12:28:41
4,23932,"<b>Raw:</b> John
Pallelai  bedokwalk no 49.misslohahhuat and misskitty stubborness john is given the god the gift of friends john appy this truth not only to social life but also to my spirit life.both monks impose their views on https://t.co/bkgF3NLRdV is contagious.the problem is so evil<br><b>Clean</b>: john pallelai bedokwalk no 49 misslohahhuat and misskitty stubborness john is given the god the gift of friends john appy this truth not only to social life but also to my spirit life both monks impose their views on is contagious the problem is so evil",not-syntactic_standard_english,2022-11-18 12:29:01
5,14536,<b>Raw:</b> @mrmakerbot Yours is clean af! What’s it worth now? 0.4 eth 🤣🤣🤣<br><b>Clean</b>: yours is clean af whats it worth now 0 4 eth,non_standard_english,2022-11-18 12:29:05
6,20816,<b>Raw:</b> People change...and so do I. Di ko gusto ginahilabtan life ko.. ngaa himuon ko na sa iban. Hayss doesn't make sense<br><b>Clean</b>: people change and so do i di ko gusto ginahilabtan life ko ngaa himuon ko na sa iban hayss doesnt make sense,code-switched,2022-11-18 12:29:11
7,22531,"<b>Raw:</b> John
Pallelai bedokwalk no49.misslohahhuat disgrace u speak from faraway u ask me what i want:i john told u to come out of u temple to meet me.this is the first time u ask me to meet.the bird is chipping again.this is not wastingtime.<br><b>Clean</b>: john pallelai bedokwalk no49 misslohahhuat disgrace u speak from faraway u ask me what i wanti john told u to come out of u temple to meet me this is the first time u ask me to meet the bird is chipping again this is not wastingtime",non_standard_english,2022-11-18 12:29:18
8,700,"<b>Raw:</b> One last look at your face before the lights go out helps me sleep well  and makes my heartbeat. IMYSM and ILYSM, MewMew.❤️❤️❤️❤️❤️
Sleep well tonight and Good MEWnight. 🥰

BEFORE 430 2ND WIN

@MSuppasit
#MewSuppasit 
#มิวศุภศิษฏ์
#Before430 https://t.co/OCUtJyqsJ9<br><b>Clean</b>: one last look at your face before the lights go out helps me sleep well and makes my heartbeat imysm and ilysm mewmew sleep well tonight and good mewnight before 430 2nd win",non_standard_english,2022-11-18 12:29:31
9,11209,<b>Raw:</b> @yadavakhilesh Until when 'pichdi' jati will remain pichdi? Why you and your dad haven't been able to make them agdi?<br><b>Clean</b>: until when pichdi jati will remain pichdi why you and your dad havent been able to make them agdi,code-switched,2022-11-18 12:29:37
10,14704,<b>Raw:</b> @amitisinvesting And he/she can continue doing that for the rest of his/her life without the need for direct human interaction.<br><b>Clean</b>: and heshe can continue doing that for the rest of hisher life without the need for direct human interaction,not-syntactic_standard_english,2022-11-18 12:29:47
11,13786,"<b>Raw:</b> John
Pallelai bedikwalk no49.misslohahhuat.misskitty troubled maker silence ""silence.and god want speaks to me.if you heart is noisy.chattering u not https://t.co/SE2vpgM5Ra's silence that can become aware of our emptimess and our longing for lord.<br><b>Clean</b>: john pallelai bedikwalk no49 misslohahhuat misskitty troubled maker silence silence and god want speaks to me if you heart is noisy chattering u not silence that can become aware of our emptimess and our longing for lord",non_standard_english,2022-11-18 12:29:58
12,2687,<b>Raw:</b> Omg! Hahaha tani tanan kabalo mag appreciate.. Ako kung may magustuhan ko e deritso ko na ah..lalo na sa family..😂 https://t.co/SNeqw9gYbs<br><b>Clean</b>: omg hahaha tani tanan kabalo mag appreciate ako kung may magustuhan ko e deritso ko na ah lalo na sa family,code-switched,2022-11-18 12:30:02
